timestamps,heart_rate,day,day_name,day_of_year,week_of_year,hour,is_weekday,Anomaly,Anomaly_Score
2021-09-22 15:00:00,91.83333333333333,22,Wednesday,265,38,15,3,0,1.0749535380268291
2021-09-22 16:00:00,61.416666666666664,22,Wednesday,265,38,16,3,0,1.0635285342824994
2021-09-22 17:00:00,59.5,22,Wednesday,265,38,17,3,0,1.0836592546880834
2021-09-22 18:00:00,64.16666666666667,22,Wednesday,265,38,18,3,0,1.0000275210187752
2021-09-22 19:00:00,61.25,22,Wednesday,265,38,19,3,0,0.983560082133437
2021-09-22 20:00:00,64.91666666666667,22,Wednesday,265,38,20,3,0,0.9854927676275806
2021-09-22 21:00:00,61.416666666666664,22,Wednesday,265,38,21,3,0,0.9820225977592141
2021-09-22 22:00:00,61.166666666666664,22,Wednesday,265,38,22,3,0,0.9936403223846891
2021-09-22 23:00:00,61.25,22,Wednesday,265,38,23,3,0,1.0095367771396335
2021-09-23 00:00:00,65.41666666666667,23,Thursday,266,38,0,4,0,1.0665904508574366
2021-09-23 01:00:00,68.25,23,Thursday,266,38,1,4,1,1.3027436288319338
2021-09-23 02:00:00,61.75,23,Thursday,266,38,2,4,0,0.9966180308709529
2021-09-23 03:00:00,63.916666666666664,23,Thursday,266,38,3,4,0,0.9884035769560562
2021-09-23 04:00:00,64.83333333333333,23,Thursday,266,38,4,4,0,0.9866736212165899
2021-09-23 05:00:00,59.75,23,Thursday,266,38,5,4,0,1.0522513890646086
2021-09-23 06:00:00,64.25,23,Thursday,266,38,6,4,0,1.00895061158116
2021-09-23 07:00:00,63.166666666666664,23,Thursday,266,38,7,4,0,1.0289299150930447
2021-09-23 08:00:00,101.75,23,Thursday,266,38,8,4,0,0.9998826137772937
2021-09-23 09:00:00,102.08333333333333,23,Thursday,266,38,9,4,0,0.9812843316625648
2021-09-23 10:00:00,101.83333333333333,23,Thursday,266,38,10,4,0,0.9770962573944502
2021-09-23 11:00:00,98.83333333333333,23,Thursday,266,38,11,4,0,1.0009787711208518
2021-09-23 12:00:00,110.91666666666667,23,Thursday,266,38,12,4,0,0.9972212093389518
2021-09-23 13:00:00,108.0,23,Thursday,266,38,13,4,0,0.9832552086052415
2021-09-23 14:00:00,106.83333333333333,23,Thursday,266,38,14,4,0,0.9808335322796944
2021-09-23 15:00:00,113.25,23,Thursday,266,38,15,4,0,0.98164258867949
2021-09-23 16:00:00,121.08333333333333,23,Thursday,266,38,16,4,0,0.9901992240506086
2021-09-23 17:00:00,122.58333333333333,23,Thursday,266,38,17,4,0,1.0100816427073673
2021-09-23 18:00:00,119.58333333333333,23,Thursday,266,38,18,4,0,0.9926662547756381
2021-09-23 19:00:00,121.0,23,Thursday,266,38,19,4,0,1.0039654402005092
2021-09-23 20:00:00,65.41666666666667,23,Thursday,266,38,20,4,0,1.002099239471334
2021-09-23 21:00:00,62.583333333333336,23,Thursday,266,38,21,4,0,0.9735164125750837
2021-09-23 22:00:00,63.416666666666664,23,Thursday,266,38,22,4,0,0.9972445167931119
2021-09-23 23:00:00,63.083333333333336,23,Thursday,266,38,23,4,0,1.0010690655849792
2021-09-24 00:00:00,64.08333333333333,24,Friday,267,38,0,5,0,1.0324363073770564
2021-09-24 01:00:00,62.166666666666664,24,Friday,267,38,1,5,0,1.021181586867593
2021-09-24 02:00:00,63.666666666666664,24,Friday,267,38,2,5,0,1.0021304336618821
2021-09-24 03:00:00,62.666666666666664,24,Friday,267,38,3,5,0,0.9822264563056657
2021-09-24 04:00:00,63.25,24,Friday,267,38,4,5,0,0.9863135123492441
2021-09-24 05:00:00,65.75,24,Friday,267,38,5,5,0,1.0154586031962014
2021-09-24 06:00:00,61.5,24,Friday,267,38,6,5,0,1.0153804193049853
2021-09-24 07:00:00,61.833333333333336,24,Friday,267,38,7,5,0,1.0385497444157612
2021-09-24 08:00:00,73.58333333333333,24,Friday,267,38,8,5,0,1.0031881619145346
2021-09-24 09:00:00,73.16666666666667,24,Friday,267,38,9,5,0,1.0038608483660179
2021-09-24 10:00:00,74.83333333333333,24,Friday,267,38,10,5,0,1.0020380843426722
2021-09-24 11:00:00,79.0,24,Friday,267,38,11,5,0,1.0192483640249057
2021-09-24 12:00:00,91.08333333333333,24,Friday,267,38,12,5,0,1.0848085533356204
2021-09-24 13:00:00,106.91666666666667,24,Friday,267,38,13,5,0,0.9872000976250247
2021-09-24 14:00:00,108.33333333333333,24,Friday,267,38,14,5,0,0.9999631050187002
2021-09-24 15:00:00,89.66666666666667,24,Friday,267,38,15,5,0,1.1361545593129647
2021-09-24 16:00:00,61.666666666666664,24,Friday,267,38,16,5,0,1.0950987955502323
2021-09-24 17:00:00,63.333333333333336,24,Friday,267,38,17,5,0,1.0221776573977357
2021-09-24 18:00:00,61.333333333333336,24,Friday,267,38,18,5,0,1.0007519676473156
2021-09-24 19:00:00,63.25,24,Friday,267,38,19,5,0,0.9999675905930101
2021-09-24 20:00:00,66.5,24,Friday,267,38,20,5,0,1.0352529728675846
2021-09-24 21:00:00,63.083333333333336,24,Friday,267,38,21,5,0,0.9904960418488837
2021-09-24 22:00:00,61.666666666666664,24,Friday,267,38,22,5,0,1.0006382242719551
2021-09-24 23:00:00,62.833333333333336,24,Friday,267,38,23,5,0,1.0021964631900895
2021-09-25 00:00:00,59.75,25,Saturday,268,38,0,6,0,1.1438053269334927
2021-09-25 01:00:00,64.25,25,Saturday,268,38,1,6,0,1.0012760445603262
2021-09-25 02:00:00,61.75,25,Saturday,268,38,2,6,0,0.9940156623037772
2021-09-25 03:00:00,62.416666666666664,25,Saturday,268,38,3,6,0,0.9837806574992731
2021-09-25 04:00:00,63.5,25,Saturday,268,38,4,6,0,0.9965154561157037
2021-09-25 05:00:00,61.416666666666664,25,Saturday,268,38,5,6,0,0.9963518183749877
2021-09-25 06:00:00,65.0,25,Saturday,268,38,6,6,0,1.022992543781197
2021-09-25 07:00:00,62.166666666666664,25,Saturday,268,38,7,6,0,1.0222842221040973
2021-09-25 08:00:00,73.5,25,Saturday,268,38,8,6,0,1.017837807223323
2021-09-25 09:00:00,75.91666666666667,25,Saturday,268,38,9,6,0,1.0330001289752961
2021-09-25 10:00:00,83.0,25,Saturday,268,38,10,6,0,1.132278971285662
2021-09-25 11:00:00,71.83333333333333,25,Saturday,268,38,11,6,0,1.0349435770011832
2021-09-25 12:00:00,114.41666666666667,25,Saturday,268,38,12,6,0,1.0030508863573155
2021-09-25 13:00:00,135.91666666666666,25,Saturday,268,38,13,6,1,1.5102961038550333
2021-09-25 14:00:00,140.08333333333334,25,Saturday,268,38,14,6,1,1.6076257789753314
2021-09-25 15:00:00,114.16666666666667,25,Saturday,268,38,15,6,0,0.9658023877047393
2021-09-25 16:00:00,61.666666666666664,25,Saturday,268,38,16,6,0,1.0845857661010816
2021-09-25 17:00:00,62.416666666666664,25,Saturday,268,38,17,6,0,1.0286526057880239
2021-09-25 18:00:00,60.583333333333336,25,Saturday,268,38,18,6,0,1.0232962052020418
2021-09-25 19:00:00,63.75,25,Saturday,268,38,19,6,0,1.0029737083398058
2021-09-25 20:00:00,64.83333333333333,25,Saturday,268,38,20,6,0,0.9848354839563551
2021-09-25 21:00:00,62.0,25,Saturday,268,38,21,6,0,0.9813493598041619
2021-09-25 22:00:00,62.75,25,Saturday,268,38,22,6,0,0.9683853640883665
2021-09-25 23:00:00,64.83333333333333,25,Saturday,268,38,23,6,0,0.9943483627003109
2021-09-26 00:00:00,62.666666666666664,26,Sunday,269,38,0,7,0,1.0115925735157574
2021-09-26 01:00:00,64.16666666666667,26,Sunday,269,38,1,7,0,0.9924907858146879
2021-09-26 02:00:00,64.41666666666667,26,Sunday,269,38,2,7,0,0.9810058688901424
2021-09-26 03:00:00,63.75,26,Sunday,269,38,3,7,0,0.977646726507215
2021-09-26 04:00:00,62.0,26,Sunday,269,38,4,7,0,0.970072949739729
2021-09-26 05:00:00,60.916666666666664,26,Sunday,269,38,5,7,0,0.9877104975510866
2021-09-26 06:00:00,64.58333333333333,26,Sunday,269,38,6,7,0,1.009771673202926
2021-09-26 07:00:00,64.08333333333333,26,Sunday,269,38,7,7,0,1.0176651060510054
2021-09-26 08:00:00,102.16666666666667,26,Sunday,269,38,8,7,0,0.9978663597200306
2021-09-26 09:00:00,100.25,26,Sunday,269,38,9,7,0,1.013609139968064
2021-09-26 10:00:00,102.58333333333333,26,Sunday,269,38,10,7,0,0.9877829473545428
2021-09-26 11:00:00,100.08333333333333,26,Sunday,269,38,11,7,0,1.0035873059039464
2021-09-26 12:00:00,111.91666666666667,26,Sunday,269,38,12,7,0,0.9956170939250235
2021-09-26 13:00:00,107.5,26,Sunday,269,38,13,7,0,0.9794019400356586
2021-09-26 14:00:00,106.5,26,Sunday,269,38,14,7,0,0.9794955655690251
2021-09-26 15:00:00,110.66666666666667,26,Sunday,269,38,15,7,0,0.9969023585549529
2021-09-26 16:00:00,118.41666666666667,26,Sunday,269,38,16,7,0,1.0041073895406312
2021-09-26 17:00:00,118.16666666666667,26,Sunday,269,38,17,7,0,1.0099891642201373
2021-09-26 18:00:00,119.91666666666667,26,Sunday,269,38,18,7,0,1.0065139265984517
2021-09-26 19:00:00,119.0,26,Sunday,269,38,19,7,0,1.0045719883985442
2021-09-26 20:00:00,63.0,26,Sunday,269,38,20,7,0,0.9598437299962089
2021-09-26 21:00:00,61.833333333333336,26,Sunday,269,38,21,7,0,0.9805131965075897
2021-09-26 22:00:00,58.5,26,Sunday,269,38,22,7,0,1.1078475994021366
2021-09-26 23:00:00,63.0,26,Sunday,269,38,23,7,0,1.0008201906749643
2021-09-27 00:00:00,62.833333333333336,27,Monday,270,39,0,1,0,1.0159695521624525
2021-09-27 01:00:00,62.416666666666664,27,Monday,270,39,1,1,0,0.9945888082601316
2021-09-27 02:00:00,62.583333333333336,27,Monday,270,39,2,1,0,0.9754121238182167
2021-09-27 03:00:00,65.83333333333333,27,Monday,270,39,3,1,0,0.9887468698323898
2021-09-27 04:00:00,62.333333333333336,27,Monday,270,39,4,1,0,0.9587704684653028
2021-09-27 05:00:00,61.5,27,Monday,270,39,5,1,0,0.9802866418103273
2021-09-27 06:00:00,63.333333333333336,27,Monday,270,39,6,1,0,1.0066592902800422
2021-09-27 07:00:00,63.5,27,Monday,270,39,7,1,0,1.0214646144572144
2021-09-27 08:00:00,99.66666666666667,27,Monday,270,39,8,1,0,1.0158868297621502
2021-09-27 09:00:00,101.58333333333333,27,Monday,270,39,9,1,0,0.999956301012058
2021-09-27 10:00:00,99.25,27,Monday,270,39,10,1,0,1.011519432813757
2021-09-27 11:00:00,99.58333333333333,27,Monday,270,39,11,1,0,1.0089209118337106
2021-09-27 12:00:00,111.16666666666667,27,Monday,270,39,12,1,0,1.0014124695234647
2021-09-27 13:00:00,106.33333333333333,27,Monday,270,39,13,1,0,0.9761217547691599
2021-09-27 14:00:00,107.5,27,Monday,270,39,14,1,0,0.9768707753226289
2021-09-27 15:00:00,112.0,27,Monday,270,39,15,1,0,0.9809404115125477
2021-09-27 16:00:00,121.5,27,Monday,270,39,16,1,0,1.009431409195254
2021-09-27 17:00:00,120.25,27,Monday,270,39,17,1,0,1.0126532867407665
2021-09-27 18:00:00,123.91666666666667,27,Monday,270,39,18,1,0,1.0094314091952539
2021-09-27 19:00:00,118.91666666666667,27,Monday,270,39,19,1,0,1.0078592974564742
2021-09-27 20:00:00,61.916666666666664,27,Monday,270,39,20,1,0,0.9538100826811897
2021-09-27 21:00:00,63.0,27,Monday,270,39,21,1,0,0.9606360228873962
2021-09-27 22:00:00,62.0,27,Monday,270,39,22,1,0,0.9912371708143773
2021-09-27 23:00:00,61.0,27,Monday,270,39,23,1,0,1.0048619045998664
2021-09-28 00:00:00,63.5,28,Tuesday,271,39,0,2,0,1.0230339977803382
2021-09-28 01:00:00,62.75,28,Tuesday,271,39,1,2,0,1.0026726836965776
2021-09-28 02:00:00,61.833333333333336,28,Tuesday,271,39,2,2,0,0.982989817114554
2021-09-28 03:00:00,64.16666666666667,28,Tuesday,271,39,3,2,0,0.9603961366982772
2021-09-28 04:00:00,61.916666666666664,28,Tuesday,271,39,4,2,0,0.9557509239207386
2021-09-28 05:00:00,62.083333333333336,28,Tuesday,271,39,5,2,0,0.9832209298711794
2021-09-28 06:00:00,63.083333333333336,28,Tuesday,271,39,6,2,0,0.9982430689066935
2021-09-28 07:00:00,65.33333333333333,28,Tuesday,271,39,7,2,0,1.0528395882650692
2021-09-28 08:00:00,76.58333333333333,28,Tuesday,271,39,8,2,0,1.1169586141492371
2021-09-28 09:00:00,79.08333333333333,28,Tuesday,271,39,9,2,0,1.1118490146064821
2021-09-28 10:00:00,77.0,28,Tuesday,271,39,10,2,0,1.0970040966716104
2021-09-28 11:00:00,72.5,28,Tuesday,271,39,11,2,1,1.1994850975450078
2021-09-28 12:00:00,91.41666666666667,28,Tuesday,271,39,12,2,0,1.1050711970113496
2021-09-28 13:00:00,104.41666666666667,28,Tuesday,271,39,13,2,0,1.0078037781846616
2021-09-28 14:00:00,106.91666666666667,28,Tuesday,271,39,14,2,0,0.9907534469576215
2021-09-28 15:00:00,94.5,28,Tuesday,271,39,15,2,0,1.098238153027095
2021-09-28 16:00:00,65.08333333333333,28,Tuesday,271,39,16,2,0,1.14298095936037
2021-09-28 17:00:00,64.91666666666667,28,Tuesday,271,39,17,2,0,1.0592739245441762
2021-09-28 18:00:00,62.25,28,Tuesday,271,39,18,2,0,0.9979492313138196
2021-09-28 19:00:00,64.41666666666667,28,Tuesday,271,39,19,2,0,1.000181190741364
2021-09-28 20:00:00,64.08333333333333,28,Tuesday,271,39,20,2,0,1.0007106384204885
2021-09-28 21:00:00,59.583333333333336,28,Tuesday,271,39,21,2,0,1.0177777145406943
2021-09-28 22:00:00,62.5,28,Tuesday,271,39,22,2,0,0.9981217999038202
2021-09-28 23:00:00,64.0,28,Tuesday,271,39,23,2,0,1.0062539577139236
2021-09-29 00:00:00,61.083333333333336,29,Wednesday,272,39,0,3,0,1.0641015616717548
2021-09-29 01:00:00,63.666666666666664,29,Wednesday,272,39,1,3,0,1.0165355574486925
2021-09-29 02:00:00,62.666666666666664,29,Wednesday,272,39,2,3,0,1.0091122625146247
2021-09-29 03:00:00,63.666666666666664,29,Wednesday,272,39,3,3,0,1.0077036173170872
2021-09-29 04:00:00,63.416666666666664,29,Wednesday,272,39,4,3,0,1.007208651212439
2021-09-29 05:00:00,61.916666666666664,29,Wednesday,272,39,5,3,0,0.9914275937381335
2021-09-29 06:00:00,63.0,29,Wednesday,272,39,6,3,0,1.0045936378365712
2021-09-29 07:00:00,64.41666666666667,29,Wednesday,272,39,7,3,0,1.0602532834285523
2021-09-29 08:00:00,71.83333333333333,29,Wednesday,272,39,8,3,1,1.2793724822691597
2021-09-29 09:00:00,80.83333333333333,29,Wednesday,272,39,9,3,1,1.2000086150052813
2021-09-29 10:00:00,74.16666666666667,29,Wednesday,272,39,10,3,1,1.2428919447877989
2021-09-29 11:00:00,77.08333333333333,29,Wednesday,272,39,11,3,0,1.1468942146852075
2021-09-29 12:00:00,94.25,29,Wednesday,272,39,12,3,0,1.0926526252917204
2021-09-29 13:00:00,106.33333333333333,29,Wednesday,272,39,13,3,0,1.0112399769334297
2021-09-29 14:00:00,108.66666666666667,29,Wednesday,272,39,14,3,0,1.042145384295646
2021-09-29 15:00:00,92.5,29,Wednesday,272,39,15,3,0,1.169814220413781
2021-09-29 16:00:00,63.083333333333336,29,Wednesday,272,39,16,3,0,1.1153127269742549
2021-09-29 17:00:00,63.0,29,Wednesday,272,39,17,3,0,1.0612903125539934
2021-09-29 18:00:00,56.0,29,Wednesday,272,39,18,3,1,1.4441568891317837
2021-09-29 19:00:00,60.75,29,Wednesday,272,39,19,3,0,1.0284876491732196
2021-09-29 20:00:00,62.833333333333336,29,Wednesday,272,39,20,3,0,1.0203190205633654
2021-09-29 21:00:00,62.5,29,Wednesday,272,39,21,3,0,1.0049635092224094
2021-09-29 22:00:00,63.416666666666664,29,Wednesday,272,39,22,3,0,1.0032235975551864
2021-09-29 23:00:00,63.333333333333336,29,Wednesday,272,39,23,3,0,1.0130831167673662
2021-09-30 00:00:00,63.5,30,Thursday,273,39,0,4,0,1.0921317976134408
2021-09-30 01:00:00,62.25,30,Thursday,273,39,1,4,0,1.051725817706624
2021-09-30 02:00:00,64.5,30,Thursday,273,39,2,4,0,1.0571238379252514
2021-09-30 03:00:00,60.75,30,Thursday,273,39,3,4,0,1.056390753004698
2021-09-30 04:00:00,67.66666666666667,30,Thursday,273,39,4,4,1,1.2132431334227798
2021-09-30 05:00:00,64.08333333333333,30,Thursday,273,39,5,4,0,1.043749417718559
2021-09-30 06:00:00,65.75,30,Thursday,273,39,6,4,0,1.1201522573252611
2021-09-30 07:00:00,62.75,30,Thursday,273,39,7,4,0,1.093149228883129
2021-09-30 08:00:00,100.58333333333333,30,Thursday,273,39,8,4,0,1.060998030279765
2021-09-30 09:00:00,102.75,30,Thursday,273,39,9,4,0,1.0280937023636536
2021-09-30 10:00:00,102.25,30,Thursday,273,39,10,4,0,1.0280782430804503
2021-09-30 11:00:00,98.5,30,Thursday,273,39,11,4,0,1.0580441428138125
2021-09-30 12:00:00,120.0,30,Thursday,273,39,12,4,0,1.076280795531932
2021-09-30 13:00:00,120.83333333333333,30,Thursday,273,39,13,4,0,1.0665541516183634
2021-09-30 14:00:00,119.58333333333333,30,Thursday,273,39,14,4,0,1.049506726985578
2021-09-30 15:00:00,119.08333333333333,30,Thursday,273,39,15,4,0,1.0437056507613673
2021-09-30 16:00:00,118.41666666666667,30,Thursday,273,39,16,4,0,1.0385104702596688
2021-09-30 17:00:00,120.16666666666667,30,Thursday,273,39,17,4,0,1.0347017182314302
2021-09-30 18:00:00,121.08333333333333,30,Thursday,273,39,18,4,0,1.028996159557245
2021-09-30 19:00:00,120.83333333333333,30,Thursday,273,39,19,4,0,1.032157942833814
2021-09-30 20:00:00,61.666666666666664,30,Thursday,273,39,20,4,0,1.026018942389491
2021-09-30 21:00:00,64.0,30,Thursday,273,39,21,4,0,1.030661147322119
2021-09-30 22:00:00,62.166666666666664,30,Thursday,273,39,22,4,0,1.025791908879112
2021-09-30 23:00:00,63.666666666666664,30,Thursday,273,39,23,4,0,1.0630111608109896
2021-10-01 00:00:00,60.083333333333336,1,Friday,274,39,0,5,0,1.1725826548221554
2021-10-01 01:00:00,62.666666666666664,1,Friday,274,39,1,5,0,1.0278949719083945
2021-10-01 02:00:00,62.083333333333336,1,Friday,274,39,2,5,0,1.0186216311877643
2021-10-01 03:00:00,68.16666666666667,1,Friday,274,39,3,5,0,1.163933431863708
2021-10-01 04:00:00,66.25,1,Friday,274,39,4,5,0,1.0415179954124016
2021-10-01 05:00:00,64.58333333333333,1,Friday,274,39,5,5,0,1.0305488046136637
2021-10-01 06:00:00,62.666666666666664,1,Friday,274,39,6,5,0,1.0303964891781061
2021-10-01 07:00:00,66.5,1,Friday,274,39,7,5,0,1.1511726155553668
2021-10-01 08:00:00,100.58333333333333,1,Friday,274,39,8,5,0,1.0703371059172624
2021-10-01 09:00:00,98.16666666666667,1,Friday,274,39,9,5,0,1.077812585725424
2021-10-01 10:00:00,102.08333333333333,1,Friday,274,39,10,5,0,1.0301645840509914
2021-10-01 11:00:00,100.0,1,Friday,274,39,11,5,0,1.0505103520332755
2021-10-01 12:00:00,119.08333333333333,1,Friday,274,39,12,5,0,1.0458658584721212
2021-10-01 13:00:00,121.0,1,Friday,274,39,13,5,0,1.0289243755082462
2021-10-01 14:00:00,121.08333333333333,1,Friday,274,39,14,5,0,1.0120228770280673
2021-10-01 15:00:00,118.0,1,Friday,274,39,15,5,0,1.0017069300373955
2021-10-01 16:00:00,116.66666666666667,1,Friday,274,39,16,5,0,1.000045279774356
2021-10-01 17:00:00,118.58333333333333,1,Friday,274,39,17,5,0,1.0040577601108538
2021-10-01 18:00:00,117.0,1,Friday,274,39,18,5,0,1.0057524079674425
2021-10-01 19:00:00,122.0,1,Friday,274,39,19,5,0,1.0385138500671716
2021-10-01 20:00:00,66.0,1,Friday,274,39,20,5,0,1.064294554887601
2021-10-01 21:00:00,63.333333333333336,1,Friday,274,39,21,5,0,1.0233025691691955
2021-10-01 22:00:00,62.75,1,Friday,274,39,22,5,0,1.0231378377026876
2021-10-01 23:00:00,64.33333333333333,1,Friday,274,39,23,5,0,1.0755408598136076
2021-10-02 00:00:00,65.33333333333333,2,Saturday,275,39,0,6,0,1.0615428171226093
2021-10-02 01:00:00,64.08333333333333,2,Saturday,275,39,1,6,0,1.0071119444054664
2021-10-02 02:00:00,61.75,2,Saturday,275,39,2,6,0,1.0110807843914422
2021-10-02 03:00:00,65.08333333333333,2,Saturday,275,39,3,6,0,1.013697475477609
2021-10-02 04:00:00,62.166666666666664,2,Saturday,275,39,4,6,0,0.9992664805488778
2021-10-02 05:00:00,63.083333333333336,2,Saturday,275,39,5,6,0,1.012323003411014
2021-10-02 06:00:00,61.833333333333336,2,Saturday,275,39,6,6,0,1.0113243121950344
2021-10-02 07:00:00,60.75,2,Saturday,275,39,7,6,0,1.0702799939346939
2021-10-02 08:00:00,77.91666666666667,2,Saturday,275,39,8,6,1,1.239644011792879
2021-10-02 09:00:00,76.25,2,Saturday,275,39,9,6,1,1.2052153910117043
2021-10-02 10:00:00,73.41666666666667,2,Saturday,275,39,10,6,1,1.2247294610353583
2021-10-02 11:00:00,72.5,2,Saturday,275,39,11,6,1,1.251806383691861
2021-10-02 12:00:00,114.16666666666667,2,Saturday,275,39,12,6,0,1.0530210257223371
2021-10-02 13:00:00,138.58333333333334,2,Saturday,275,39,13,6,1,1.7636774364879333
2021-10-02 14:00:00,141.16666666666666,2,Saturday,275,39,14,6,1,1.7417674607427762
2021-10-02 15:00:00,112.91666666666667,2,Saturday,275,39,15,6,0,1.0420426068290003
2021-10-02 16:00:00,62.5,2,Saturday,275,39,16,6,0,1.1302606579296313
2021-10-02 17:00:00,64.16666666666667,2,Saturday,275,39,17,6,0,1.0694900211688882
2021-10-02 18:00:00,62.083333333333336,2,Saturday,275,39,18,6,0,1.024789116896305
2021-10-02 19:00:00,61.5,2,Saturday,275,39,19,6,0,1.0107298694287086
2021-10-02 20:00:00,60.916666666666664,2,Saturday,275,39,20,6,0,1.0057563058443866
2021-10-02 21:00:00,64.58333333333333,2,Saturday,275,39,21,6,0,1.0109192237755578
2021-10-02 22:00:00,63.333333333333336,2,Saturday,275,39,22,6,0,1.009105794055549
2021-10-02 23:00:00,62.5,2,Saturday,275,39,23,6,0,1.0124720230750572
2021-10-03 00:00:00,61.416666666666664,3,Sunday,276,39,0,7,0,1.035221246840702
2021-10-03 01:00:00,64.58333333333333,3,Sunday,276,39,1,7,0,0.9912766900382168
2021-10-03 02:00:00,59.333333333333336,3,Sunday,276,39,2,7,0,1.0561132655819905
2021-10-03 03:00:00,62.916666666666664,3,Sunday,276,39,3,7,0,0.9857541864615108
2021-10-03 04:00:00,63.916666666666664,3,Sunday,276,39,4,7,0,0.98220931408377
2021-10-03 05:00:00,64.58333333333333,3,Sunday,276,39,5,7,0,1.0093452778347323
2021-10-03 06:00:00,65.41666666666667,3,Sunday,276,39,6,7,0,1.0113416818052405
2021-10-03 07:00:00,60.5,3,Sunday,276,39,7,7,0,1.0271351626373257
2021-10-03 08:00:00,76.58333333333333,3,Sunday,276,39,8,7,0,1.1329458963578036
2021-10-03 09:00:00,72.0,3,Sunday,276,39,9,7,1,1.2010416878389854
2021-10-03 10:00:00,73.33333333333333,3,Sunday,276,39,10,7,0,1.1511101646714947
2021-10-03 11:00:00,73.75,3,Sunday,276,39,11,7,0,1.1596656038950903
2021-10-03 12:00:00,111.0,3,Sunday,276,39,12,7,0,1.027838996971946
2021-10-03 13:00:00,139.5,3,Sunday,276,39,13,7,1,1.805584156456197
2021-10-03 14:00:00,139.41666666666666,3,Sunday,276,39,14,7,1,1.7935196607105883
2021-10-03 15:00:00,114.25,3,Sunday,276,39,15,7,0,1.0089651182448613
2021-10-03 16:00:00,63.0,3,Sunday,276,39,16,7,0,1.0891262334302165
2021-10-03 17:00:00,67.16666666666667,3,Sunday,276,39,17,7,1,1.1928348720734583
2021-10-03 18:00:00,65.0,3,Sunday,276,39,18,7,0,1.032838215674985
2021-10-03 19:00:00,61.583333333333336,3,Sunday,276,39,19,7,0,0.9989090373110953
2021-10-03 20:00:00,60.083333333333336,3,Sunday,276,39,20,7,0,1.0001539021742052
2021-10-03 21:00:00,63.75,3,Sunday,276,39,21,7,0,1.004541733953406
2021-10-03 22:00:00,62.416666666666664,3,Sunday,276,39,22,7,0,1.0023649245204456
2021-10-03 23:00:00,65.33333333333333,3,Sunday,276,39,23,7,0,1.0245466252762914
2021-10-04 00:00:00,64.83333333333333,4,Monday,277,40,0,1,0,1.0186759495178173
2021-10-04 01:00:00,61.583333333333336,4,Monday,277,40,1,1,0,0.9993633721655545
2021-10-04 02:00:00,64.66666666666667,4,Monday,277,40,2,1,0,0.9732997740789997
2021-10-04 03:00:00,59.833333333333336,4,Monday,277,40,3,1,0,1.0094968752985085
2021-10-04 04:00:00,65.33333333333333,4,Monday,277,40,4,1,0,0.9804375324834694
2021-10-04 05:00:00,62.666666666666664,4,Monday,277,40,5,1,0,0.9889967003983173
2021-10-04 06:00:00,59.666666666666664,4,Monday,277,40,6,1,0,1.0472829216732884
2021-10-04 07:00:00,64.33333333333333,4,Monday,277,40,7,1,0,1.0222478151669225
2021-10-04 08:00:00,99.41666666666667,4,Monday,277,40,8,1,0,1.0194007554969948
2021-10-04 09:00:00,100.75,4,Monday,277,40,9,1,0,0.9987302003021477
2021-10-04 10:00:00,99.0,4,Monday,277,40,10,1,0,1.0122279533369913
2021-10-04 11:00:00,99.41666666666667,4,Monday,277,40,11,1,0,1.0041095315486313
2021-10-04 12:00:00,110.66666666666667,4,Monday,277,40,12,1,0,1.0149546382228927
2021-10-04 13:00:00,107.91666666666667,4,Monday,277,40,13,1,0,0.9932460265009558
2021-10-04 14:00:00,107.41666666666667,4,Monday,277,40,14,1,0,0.9941344101220817
2021-10-04 15:00:00,109.58333333333333,4,Monday,277,40,15,1,0,1.012622321997284
2021-10-04 16:00:00,120.08333333333333,4,Monday,277,40,16,1,0,1.003062871646107
2021-10-04 17:00:00,122.08333333333333,4,Monday,277,40,17,1,0,0.9947001774696064
2021-10-04 18:00:00,119.58333333333333,4,Monday,277,40,18,1,0,0.988102721766729
2021-10-04 19:00:00,120.5,4,Monday,277,40,19,1,0,0.992088265149226
2021-10-04 20:00:00,62.583333333333336,4,Monday,277,40,20,1,0,0.9804780120997123
2021-10-04 21:00:00,64.33333333333333,4,Monday,277,40,21,1,0,0.9808953941058076
2021-10-04 22:00:00,62.583333333333336,4,Monday,277,40,22,1,0,0.9824169635461046
2021-10-04 23:00:00,62.75,4,Monday,277,40,23,1,0,0.9928564950657017
2021-10-05 00:00:00,63.416666666666664,5,Tuesday,278,40,0,2,0,1.0219848050963336
2021-10-05 01:00:00,63.5,5,Tuesday,278,40,1,2,0,1.0000340729510646
2021-10-05 02:00:00,63.666666666666664,5,Tuesday,278,40,2,2,0,0.9840157181165529
2021-10-05 03:00:00,59.25,5,Tuesday,278,40,3,2,0,1.0400647324136405
2021-10-05 04:00:00,61.25,5,Tuesday,278,40,4,2,0,0.9753004982346006
2021-10-05 05:00:00,61.75,5,Tuesday,278,40,5,2,0,0.9890199309886742
2021-10-05 06:00:00,64.25,5,Tuesday,278,40,6,2,0,0.9961077088486231
2021-10-05 07:00:00,63.0,5,Tuesday,278,40,7,2,0,1.0234481717649295
2021-10-05 08:00:00,99.91666666666667,5,Tuesday,278,40,8,2,0,1.0066209430434527
2021-10-05 09:00:00,99.83333333333333,5,Tuesday,278,40,9,2,0,0.997139203126863
